2026-02-01 10:02:59,316 | [INFO] | smart_agri_logger | create_crop_listing | Line 75 | Processing new crop listing: Watermelon
2026-02-01 11:56:16,357 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 11:56:24,227 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 11:56:28,718 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 11:56:35,584 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 11:56:37,332 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 11:56:37,841 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 11:56:40,477 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 11:56:44,381 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 11:57:08,094 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 11:57:16,887 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 11:57:20,817 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 11:57:37,213 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 11:57:39,370 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 11:57:48,462 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 11:57:51,158 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 11:57:53,172 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 11:57:56,638 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 11:57:58,878 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 11:58:07,896 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 11:58:13,427 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 11:58:14,364 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 11:58:17,919 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 11:58:19,215 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 11:58:22,393 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 11:58:32,863 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 11:58:43,315 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 11:59:14,331 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 11:59:25,747 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 11:59:26,997 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 11:59:36,117 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 11:59:51,525 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 11:59:53,475 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 12:00:06,612 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 12:00:08,544 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 12:00:12,708 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 12:00:16,436 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 12:00:18,530 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 12:00:22,313 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 12:00:36,619 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 12:00:39,672 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 12:00:44,008 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 12:00:51,750 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 12:01:12,006 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 12:01:14,980 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 12:01:16,731 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 12:01:18,003 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 12:01:21,199 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 12:01:32,980 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 12:01:41,272 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 12:01:49,899 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 12:01:55,797 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 12:02:21,764 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 12:02:34,443 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 12:02:35,930 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 12:03:14,499 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 12:03:41,808 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 12:04:01,242 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 12:04:40,797 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 12:05:08,548 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 12:05:32,325 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 12:06:37,320 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 12:06:47,409 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 12:09:07,141 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 12:38:02,584 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 12:40:17,878 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 12:41:06,656 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 12:41:31,251 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 12:41:46,307 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 12:43:10,740 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 13:09:50,647 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 13:11:02,433 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 13:13:28,071 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 13:13:38,480 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 13:13:45,890 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 13:15:34,453 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 13:15:37,504 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 13:18:36,228 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 13:18:49,068 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 13:19:27,977 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 13:19:28,757 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 13:20:46,862 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 13:21:11,373 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 13:22:29,120 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 13:22:34,616 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 13:23:40,314 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 13:23:41,753 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 13:29:27,541 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 13:30:15,622 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 13:30:31,487 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 13:30:32,488 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 13:30:36,313 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 13:31:25,493 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 13:31:26,633 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 13:31:32,711 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 13:31:36,844 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 13:31:39,411 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 13:31:44,956 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 13:31:48,390 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 13:32:05,431 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 13:32:08,667 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 13:40:06,716 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 13:40:21,615 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 13:40:24,321 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 13:41:29,768 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 13:41:47,125 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 13:42:03,553 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 13:43:05,125 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 13:43:29,586 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 13:53:45,557 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 13:53:45,701 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 13:54:14,098 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 13:54:14,298 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 13:54:55,495 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 13:55:46,850 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 13:55:48,885 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 13:56:29,964 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 13:57:45,912 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 13:57:56,473 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 13:58:10,888 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 13:58:23,628 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 13:58:57,883 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 14:00:27,649 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 14:00:30,607 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 14:00:38,023 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 14:01:46,391 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 14:01:51,787 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 14:02:09,613 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 14:04:31,803 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 14:05:55,332 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 14:06:16,640 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 14:06:50,231 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 14:07:40,190 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 14:27:20,439 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 17:02:42,693 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 17:03:04,765 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 17:03:36,250 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 17:03:43,620 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 17:03:54,600 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 17:04:22,313 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 17:04:53,940 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 17:05:00,004 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 17:05:00,572 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 17:05:20,706 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 17:05:21,714 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 17:05:41,291 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 17:06:34,950 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 17:06:34,997 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 17:09:01,747 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 17:15:26,751 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 17:16:50,068 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 17:16:57,561 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 17:17:18,618 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 17:17:26,243 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 17:17:33,947 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 17:17:48,829 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 17:18:55,745 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 17:18:55,786 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 17:18:55,808 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 17:18:55,933 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 17:18:55,950 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
